# This file contains the sensor readings, joystick readings, and wheel motor current (control input) alon with time stamps for ease of plotting
# Sit mode gains: Kp_sit=3.000000, Kv_sit=20.000000
# To-Sit mode gains: K_TH_toSit=240.000000, K_DTH_toSit=60.000000
# Balance mode gains: KP_TH=200.000000, KD_TH=65.000000, KP_WH=3.000000, KD_WH=10.000000, KP_LR=15.000000
# 1.time 2.error_th 3.rawImuPos 4.rawImuVel 5.rawLWhPos 6.rawLWhVel 7.rawRWhPos 8.rawRWhVel 9.rawWaistPos 10.rawWaistVel	11.filtImuPos 12.filtImuVel 13.filtLWhPos 14.filtLWhVel 15.filtRWhPos 16.filtRWhVel 17.filtWaistPos 18.filtWaistVel 19.avgWhPos 20.avgWhVel 21.jsFB 22.jsLR 23.refLWhPos 24.refLWhVel 25.refRWhPos 26.refRWhVel27.avgRefWhPos 28.avgRefWhVel 29.cmdLWhCur 30.cmdRWhCur 31.rawLWhCur 32.rawRWhCur 33.mode
0.00000 0.00000 0.00000 0.00000 0.00031 0.00000 -0.00010 -0.00000 2.04204 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 -0.000 0.000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.000 0.000 0.000 0.000 3
0.00065 -0.10475 -0.28370 -0.00365 0.00031 0.00000 -0.00010 -0.00000 0.29898 0.00000 -0.28370 -0.00365 0.00031 0.00000 -0.00010 0.00000 2.04204 0.00000 0.00010 0.00000 -0.000 0.000 0.00031 0.00000 -0.00010 0.00000 0.00000 0.00000 0.000 0.000 0.000 0.000 3
0.01087 -0.10479 -0.28370 -0.00365 0.00000 0.00000 0.00000 -0.00000 2.04204 0.00000 -0.28373 -0.00365 0.00000 0.00000 0.00000 0.00000 2.04204 0.00000 0.00000 0.00000 -0.000 0.000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.000 0.000 0.000 0.000 3
0.01321 -0.10476 -0.28370 -0.00365 0.00000 0.00000 0.00000 -0.00000 2.04204 0.00000 -0.28371 -0.00365 0.00000 0.00000 0.00000 0.00000 2.04204 0.00000 0.00000 0.00000 -0.000 0.000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.000 0.000 0.000 0.000 3
0.01543 -0.10476 -0.28370 -0.00365 0.00000 0.00000 0.00000 -0.00000 2.04204 0.00000 -0.28370 -0.00365 0.00000 0.00000 0.00000 0.00000 2.04204 0.00000 0.00000 0.00000 -0.000 0.000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.000 0.000 0.000 0.000 3
0.01629 -0.11081 -0.28977 0.00691 0.00000 0.00000 0.00000 -0.00000 2.04204 0.00000 -0.28976 0.00691 -0.00000 -0.00000 -0.00000 -0.00000 2.04204 0.00000 -0.00000 -0.00000 -0.000 0.000 -0.00000 0.00000 -0.00000 0.00000 0.00000 0.00000 0.000 0.000 0.000 0.000 3
0.01698 -0.10828 -0.28723 0.00602 0.00000 0.00000 0.00000 -0.00000 2.04204 0.00000 -0.28723 0.00602 -0.00000 -0.00000 -0.00000 -0.00000 2.04204 0.00000 -0.00000 -0.00000 -0.000 0.000 -0.00000 0.00000 -0.00000 0.00000 0.00000 0.00000 0.000 0.000 0.000 0.000 3
0.01773 -0.10837 -0.28732 0.00148 0.00000 0.00000 0.00000 -0.00000 2.04204 0.00000 -0.28732 0.00148 -0.00000 -0.00000 -0.00000 -0.00000 2.04204 0.00000 -0.00000 -0.00000 -0.000 0.000 -0.00000 0.00000 -0.00000 0.00000 0.00000 0.00000 0.000 0.000 0.000 0.000 3
0.01845 -0.10445 -0.28339 -0.00701 0.00000 0.00000 0.00000 -0.00000 2.04204 0.00000 -0.28339 -0.00701 0.00000 0.00000 0.00000 0.00000 2.04204 0.00000 0.00000 0.00000 -0.000 0.000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.000 0.000 0.000 0.000 3
0.01913 -0.10253 -0.28146 -0.01540 0.00000 0.00000 0.00000 -0.00000 2.04204 0.00000 -0.28148 -0.01540 0.00000 0.00000 0.00000 0.00000 2.04204 0.00000 0.00000 0.00000 -0.000 0.000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.000 0.000 0.000 0.000 3
0.01991 -0.10479 -0.28372 -0.01738 0.00000 0.00000 0.00000 -0.00000 2.04204 0.00000 -0.28374 -0.01738 0.00000 0.00000 0.00000 0.00000 2.04204 0.00000 0.00000 0.00000 -0.000 0.000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.000 0.000 0.000 0.000 3
0.02060 -0.10497 -0.28391 -0.01244 0.00000 0.00000 0.00000 -0.00000 2.04204 0.00000 -0.28392 -0.01244 0.00000 0.00000 0.00000 0.00000 2.04204 0.00000 0.00000 0.00000 -0.000 0.000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.000 0.000 0.000 0.000 3
0.02128 -0.10651 -0.28546 -0.00533 0.00000 0.00000 0.00000 -0.00000 2.04204 0.00000 -0.28546 -0.00533 0.00000 0.00000 0.00000 0.00000 2.04204 0.00000 0.00000 0.00000 -0.000 0.000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.000 0.000 0.000 0.000 3
0.02202 -0.10946 -0.28841 -0.00079 0.00000 0.00000 0.00000 -0.00000 2.04204 0.00000 -0.28841 -0.00079 0.00000 0.00000 0.00000 0.00000 2.04204 0.00000 0.00000 0.00000 -0.000 0.000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.000 0.000 0.000 0.000 3
0.02275 -0.10822 -0.28716 -0.00049 0.00000 0.00000 0.00000 -0.00000 2.04204 0.00000 -0.28716 -0.00049 0.00000 0.00000 0.00000 0.00000 2.04204 0.00000 0.00000 0.00000 -0.000 0.000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.000 0.000 0.000 0.000 3
0.02347 -0.10530 -0.28425 -0.00089 0.00000 0.00000 0.00000 -0.00000 2.04204 0.00000 -0.28425 -0.00089 0.00000 0.00000 0.00000 0.00000 2.04204 0.00000 0.00000 0.00000 -0.000 0.000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.000 0.000 0.000 0.000 3
0.02425 -0.10496 -0.28390 -0.00079 0.00000 0.00000 0.00000 -0.00000 2.04204 0.00000 -0.28391 -0.00079 0.00000 0.00000 0.00000 0.00000 2.04204 0.00000 0.00000 0.00000 -0.000 0.000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.000 0.000 0.000 0.000 3
0.02493 -0.10169 -0.28064 0.00237 0.00000 0.00000 0.00000 -0.00000 2.04204 0.00000 -0.28064 0.00237 -0.00000 -0.00000 -0.00000 -0.00000 2.04204 0.00000 -0.00000 -0.00000 -0.000 0.000 -0.00000 0.00000 -0.00000 0.00000 0.00000 0.00000 0.000 0.000 0.000 0.000 3
0.02561 -0.10153 -0.28049 0.00494 0.00000 0.00000 0.00000 -0.00000 2.04204 0.00000 -0.28048 0.00494 -0.00000 -0.00000 -0.00000 -0.00000 2.04204 0.00000 -0.00000 -0.00000 -0.000 0.000 -0.00000 0.00000 -0.00000 0.00000 0.00000 0.00000 0.000 0.000 0.000 0.000 3
0.02637 -0.10413 -0.28309 0.00533 0.00000 0.00000 0.00000 -0.00000 2.04204 0.00000 -0.28308 0.00533 -0.00000 -0.00000 -0.00000 -0.00000 2.04204 0.00000 -0.00000 -0.00000 -0.000 0.000 -0.00000 0.00000 -0.00000 0.00000 0.00000 0.00000 0.000 0.000 0.000 0.000 3
0.02710 -0.10437 -0.28332 0.00099 0.00000 0.00000 0.00000 -0.00000 2.04204 0.00000 -0.28332 0.00099 -0.00000 -0.00000 -0.00000 -0.00000 2.04204 0.00000 -0.00000 -0.00000 -0.000 0.000 -0.00000 0.00000 -0.00000 0.00000 0.00000 0.00000 0.000 0.000 0.000 0.000 3
0.02787 -0.10681 -0.28576 -0.00533 0.00000 0.00000 0.00000 -0.00000 2.04204 0.00000 -0.28576 -0.00533 0.00000 0.00000 0.00000 0.00000 2.04204 0.00000 0.00000 0.00000 -0.000 0.000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.000 0.000 0.000 0.000 3
0.02865 -0.10655 -0.28549 -0.00958 0.00000 0.00000 0.00000 -0.00000 2.04204 0.00000 -0.28549 -0.00958 0.00000 0.00000 0.00000 0.00000 2.04204 0.00000 0.00000 0.00000 -0.000 0.000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.000 0.000 0.000 0.000 3
0.02937 -0.10603 -0.28497 -0.01501 0.00000 0.00000 0.00000 -0.00000 2.04204 0.00000 -0.28498 -0.01501 0.00000 0.00000 0.00000 0.00000 2.04204 0.00000 0.00000 0.00000 -0.000 0.000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.000 0.000 0.000 0.000 3
0.03011 -0.10694 -0.28588 -0.01362 0.00000 0.00000 0.00000 -0.00000 2.04204 0.00000 -0.28589 -0.01362 0.00000 0.00000 0.00000 0.00000 2.04204 0.00000 0.00000 0.00000 -0.000 0.000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.000 0.000 0.000 0.000 3
0.03079 -0.10581 -0.28475 -0.01047 0.00000 0.00000 0.00000 -0.00000 2.04204 0.00000 -0.28476 -0.01047 0.00000 0.00000 0.00000 0.00000 2.04204 0.00000 0.00000 0.00000 -0.000 0.000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.000 0.000 0.000 0.000 3
0.03153 -0.10576 -0.28470 -0.00642 0.00000 0.00000 0.00000 -0.00000 2.04204 0.00000 -0.28470 -0.00642 0.00000 0.00000 0.00000 0.00000 2.04204 0.00000 0.00000 0.00000 -0.000 0.000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.000 0.000 0.000 0.000 3
0.03233 -0.10612 -0.28507 0.00178 0.00000 0.00000 0.00000 -0.00000 2.04204 0.00000 -0.28507 0.00178 -0.00000 -0.00000 -0.00000 -0.00000 2.04204 0.00000 -0.00000 -0.00000 -0.000 0.000 -0.00000 0.00000 -0.00000 0.00000 0.00000 0.00000 0.000 0.000 0.000 0.000 3
0.03303 -0.10571 -0.28466 0.00889 0.00000 0.00000 0.00000 -0.00000 2.04204 0.00000 -0.28466 0.00889 -0.00000 -0.00000 -0.00000 -0.00000 2.04204 0.00000 -0.00000 -0.00000 -0.000 0.000 -0.00000 0.00000 -0.00000 0.00000 0.00000 0.00000 0.000 0.000 0.000 0.000 3
