# This file contains the sensor readings, joystick readings, and wheel motor current (control input) alon with time stamps for ease of plotting
# Sit mode gains: Kp_sit=0.000000, Kv_sit=20.000000
# To-Sit mode gains: K_TH_toSit=240.000000, K_DTH_toSit=60.000000
# Balance mode gains: KP_TH=300.083300, KD_TH=38.693500, KP_WH=0.000000, KD_WH=0.000000, KP_LR=15.000000, KD_LR=15.000000
# 1.time 2.error_th 3.rawImuPos 4.rawImuVel 5.rawLWhPos 6.rawLWhVel 7.rawRWhPos 8.rawRWhVel 9.rawWaistPos 10.rawWaistVel	11.filtImuPos 12.filtImuVel 13.filtLWhPos 14.filtLWhVel 15.filtRWhPos 16.filtRWhVel 17.filtWaistPos 18.filtWaistVel 19.avgWhPos 20.avgWhVel 21.jsFB 22.jsLR 23.refLWhPos 24.refLWhVel 25.refRWhPos 26.refRWhVel27.avgRefWhPos 28.avgRefWhVel 29.cmdLWhCur 30.cmdRWhCur 31.rawLWhCur 32.rawRWhCur 33.mode 34.spin 35.spinSpeed 36.spinRef 37.spinSpeedRef 38.X 39.Y 40.KP_TH 41.KD_TH 42.KP_WH43.KD_WH 44.KP_LR 45.KD_LR
00000.01694 -00.05626 -00.24516 000.01195 000.00000 000.00000 000.00000 000.00002 002.04541 000.00000 -00.24156 -00.00026 -00.00003 -00.00389 -00.00003 -00.00388 002.04541 000.00000 -00.00003 -00.00389 -0.000 -0.005 -00.00003 000.00000 -00.00003 000.00000 -00.00002 000.00000 000.000 000.000 -00.054 -00.000 3 000.00000 000.00001 000.00000 000.00000 000.000 -00.000 300.1 038.7 00.0 00.0 15.0 15.0
00000.02366 -00.05626 -00.24343 -00.00316 000.00000 000.00000 000.00000 000.00002 002.04541 000.00000 -00.24156 -00.00065 -00.00004 -00.00309 -00.00004 -00.00308 002.04541 000.00000 -00.00004 -00.00308 -0.000 -0.005 -00.00004 000.00000 -00.00004 000.00000 -00.00004 000.00000 000.000 000.000 -00.023 000.008 3 000.00000 000.00001 000.00000 000.00000 000.000 -00.000 300.1 038.7 00.0 00.0 15.0 15.0
00000.03183 -00.05629 -00.24148 000.00790 000.00000 000.00000 000.00000 000.00002 002.04541 000.00000 -00.24159 -00.00177 -00.00004 -00.00175 -00.00004 -00.00173 002.04541 000.00000 -00.00004 -00.00174 -0.000 -0.005 -00.00004 000.00000 -00.00004 000.00000 -00.00003 000.00000 000.000 000.000 -00.031 -00.031 3 000.00000 000.00001 000.00000 000.00000 000.000 -00.000 300.1 038.7 00.0 00.0 15.0 15.0
00000.04283 -00.05630 -00.24319 -00.01530 000.00000 000.00000 000.00000 000.00002 002.04541 000.00000 -00.24160 -00.00157 -00.00004 -00.00110 -00.00004 -00.00109 002.04541 000.00000 -00.00004 -00.00109 -0.000 -0.005 -00.00004 000.00000 -00.00004 000.00000 -00.00004 000.00000 000.000 000.000 -00.008 000.008 3 000.00000 000.00001 000.00000 000.00000 000.000 -00.000 300.1 038.7 00.0 00.0 15.0 15.0
00000.05414 -00.05633 -00.23018 000.00178 000.00000 000.00000 000.00000 000.00002 002.04541 000.00000 -00.24163 -00.00202 000.00005 000.00123 000.00005 000.00124 002.04541 000.00000 000.00005 000.00123 -0.000 -0.005 000.00005 000.00000 000.00005 000.00000 000.00004 000.00000 000.000 000.000 -00.054 -00.000 3 000.00000 000.00001 000.00000 000.00000 000.000 -00.000 300.1 038.7 00.0 00.0 15.0 15.0
00000.06500 -00.05636 -00.24288 -00.00642 000.00000 000.00000 000.00000 000.00002 002.04541 000.00000 -00.24165 -00.00216 000.00013 000.00229 000.00013 000.00231 002.04541 000.00000 000.00013 000.00230 -0.000 -0.005 000.00013 000.00000 000.00013 000.00000 000.00013 000.00000 000.000 000.000 -00.008 -00.015 3 000.00000 000.00001 000.00000 000.00000 000.000 -00.000 300.1 038.7 00.0 00.0 15.0 15.0
00000.07602 -00.05637 -00.23297 -00.00573 000.00000 000.00000 000.00000 000.00002 002.04541 000.00000 -00.24167 -00.00176 000.00018 000.00236 000.00018 000.00237 002.04541 000.00000 000.00018 000.00237 -0.000 -0.005 000.00018 000.00000 000.00018 000.00000 000.00017 000.00000 000.000 000.000 -00.031 -00.015 3 000.00000 000.00001 000.00000 000.00000 -00.000 -00.000 300.1 038.7 00.0 00.0 15.0 15.0
00000.08712 -00.05639 -00.23505 000.00968 000.00000 000.00000 000.00000 000.00002 002.04541 000.00000 -00.24169 -00.00123 000.00028 000.00263 000.00028 000.00264 002.04541 000.00000 000.00028 000.00264 -0.000 -0.005 000.00028 000.00000 000.00028 000.00000 000.00027 000.00000 000.000 000.000 -00.008 000.008 3 000.00000 000.00001 000.00000 000.00000 -00.000 000.000 300.1 038.7 00.0 00.0 15.0 15.0
00000.09800 -00.05640 -00.24081 -00.01155 000.00000 000.00000 000.00000 000.00002 002.04541 000.00000 -00.24170 -00.00247 000.00044 000.00482 000.00044 000.00484 002.04541 000.00000 000.00044 000.00483 -0.000 -0.005 000.00044 000.00000 000.00044 000.00000 000.00044 000.00000 000.000 000.000 000.038 -00.023 3 000.00000 000.00001 000.00000 000.00000 -00.000 000.000 300.1 038.7 00.0 00.0 15.0 15.0
00000.10919 -00.05646 -00.23503 -00.00336 000.00000 000.00000 000.00000 000.00002 002.04541 000.00000 -00.24176 -00.00462 000.00049 000.00567 000.00049 000.00569 002.04541 000.00000 000.00049 000.00568 -0.000 -0.005 000.00049 000.00000 000.00049 000.00000 000.00047 000.00000 000.000 000.000 000.008 -00.023 3 000.00000 000.00001 000.00000 000.00000 -00.000 000.000 300.1 038.7 00.0 00.0 15.0 15.0
00000.12010 -00.05645 -00.23016 -00.00425 000.00000 000.00000 000.00000 000.00002 002.04541 000.00000 -00.24175 -00.00168 000.00077 000.00527 000.00077 000.00529 002.04541 000.00000 000.00077 000.00528 -0.000 -0.005 000.00077 000.00000 000.00077 000.00000 000.00073 000.00000 000.000 000.000 000.015 000.008 3 000.00000 000.00001 000.00000 000.00000 -00.000 000.000 300.1 038.7 00.0 00.0 15.0 15.0
00000.13113 -00.05650 -00.23079 000.00089 000.00000 000.00000 000.00000 000.00002 002.04541 000.00000 -00.24179 -00.00321 000.00091 000.00614 000.00091 000.00615 002.04541 000.00000 000.00091 000.00615 -0.000 -0.005 000.00091 000.00000 000.00091 000.00000 000.00087 000.00000 000.000 000.000 000.008 -00.046 3 000.00000 000.00001 000.00000 000.00000 -00.000 000.000 300.1 038.7 00.0 00.0 15.0 15.0
00000.14213 -00.05647 -00.23982 000.00237 000.00000 000.00000 000.00000 000.00002 002.04541 000.00000 -00.24177 -00.00001 000.00105 000.00392 000.00105 000.00393 002.04541 000.00000 000.00105 000.00393 -0.000 -0.005 000.00105 000.00000 000.00105 000.00000 000.00105 000.00000 000.000 000.000 -00.031 000.008 3 000.00000 000.00001 000.00000 000.00000 -00.000 000.000 300.1 038.7 00.0 00.0 15.0 15.0
00000.15313 -00.05649 -00.23270 000.01451 000.00000 000.00000 000.00000 000.00002 002.04541 000.00000 -00.24179 -00.00053 000.00133 000.00517 000.00133 000.00518 002.04541 000.00000 000.00133 000.00517 -0.000 -0.005 000.00133 000.00000 000.00133 000.00000 000.00130 000.00000 000.000 000.000 000.015 -00.023 3 000.00000 000.00001 000.00000 000.00000 -00.000 000.000 300.1 038.7 00.0 00.0 15.0 15.0
00000.16422 -00.05650 -00.24291 -00.00237 000.00000 000.00000 000.00000 000.00002 002.04541 000.00000 -00.24180 -00.00233 000.00180 000.00847 000.00180 000.00848 002.04541 000.00000 000.00180 000.00848 -0.000 -0.005 000.00180 000.00000 000.00180 000.00000 000.00181 000.00000 000.000 000.000 -00.038 000.015 3 000.00000 000.00001 000.00000 000.00000 -00.000 000.000 300.1 038.7 00.0 00.0 15.0 15.0
00000.17515 -00.05652 -00.22989 -00.00405 000.00000 000.00000 000.00000 000.00002 002.04541 000.00000 -00.24182 -00.00265 000.00196 000.00808 000.00197 000.00810 002.04541 000.00000 000.00197 000.00809 -0.000 -0.005 000.00196 000.00000 000.00197 000.00000 000.00192 000.00000 000.000 000.000 000.000 000.008 3 000.00000 000.00001 000.00000 000.00000 -00.000 000.000 300.1 038.7 00.0 00.0 15.0 15.0
00000.18620 -00.05657 -00.23271 -00.02350 000.00000 000.00000 000.00000 000.00002 002.04541 000.00000 -00.24186 -00.00426 000.00193 000.00726 000.00194 000.00727 002.04541 000.00000 000.00193 000.00726 -0.000 -0.005 000.00193 000.00000 000.00194 000.00000 000.00190 000.00000 000.000 000.000 -00.046 000.015 3 000.00000 000.00001 000.00000 000.00000 -00.000 000.000 300.1 038.7 00.0 00.0 15.0 15.0
00000.19727 -00.05655 -00.23079 -00.00217 000.00000 000.00000 000.00000 000.00002 002.04541 000.00000 -00.24185 -00.00161 000.00227 000.00611 000.00227 000.00612 002.04541 000.00000 000.00227 000.00612 -0.000 -0.005 000.00227 000.00000 000.00227 000.00000 000.00223 000.00000 000.000 000.000 -00.038 000.008 3 000.00000 000.00001 000.00000 000.00000 -00.000 000.000 300.1 038.7 00.0 00.0 15.0 15.0
