# This file contains the sensor readings, joystick readings, and wheel motor current (control input) alon with time stamps for ease of plotting
# Sit mode gains: Kp_sit=0.000000, Kv_sit=20.000000
# To-Sit mode gains: K_TH_toSit=240.000000, K_DTH_toSit=60.000000
# Balance mode gains: KP_TH=270.083300, KD_TH=50.693500, KP_WH=0.000000, KD_WH=3.000000, KP_LR=15.000000, KD_LR=15.000000
# 1.time 2.error_th 3.rawImuPos 4.rawImuVel 5.rawLWhPos 6.rawLWhVel 7.rawRWhPos 8.rawRWhVel 9.rawWaistPos 10.rawWaistVel	11.filtImuPos 12.filtImuVel 13.filtLWhPos 14.filtLWhVel 15.filtRWhPos 16.filtRWhVel 17.filtWaistPos 18.filtWaistVel 19.avgWhPos 20.avgWhVel 21.jsFB 22.jsLR 23.refLWhPos 24.refLWhVel 25.refRWhPos 26.refRWhVel27.avgRefWhPos 28.avgRefWhVel 29.cmdLWhCur 30.cmdRWhCur 31.rawLWhCur 32.rawRWhCur 33.mode 34.spin 35.spinSpeed 36.spinRef 37.spinSpeedRef 38.X 39.Y
00000.02537 -00.07479 -00.26007 -00.00089 000.00000 000.00000 000.00000 000.00002 002.04541 000.00000 -00.26009 -00.00089 001.98783 -00.27156 003.46939 -00.47394 002.04541 000.00000 002.72861 -00.37275 -0.000 00.000 001.98783 000.00000 003.46939 000.00000 002.73050 000.00000 000.000 000.000 000.000 -00.008 3 000.56827 -00.07763   0.56866   0.00000   0.000  -0.001
00000.04730 -00.07481 -00.26007 -00.00089 000.00000 000.00000 000.00000 000.00002 002.04541 000.00000 -00.26011 -00.00089 001.95674 -00.85610 003.41512 -01.49415 002.04541 000.00000 002.68593 -01.17513 -0.000 00.000 001.95674 000.00000 003.41512 000.00000 002.69145 000.00000 000.000 000.000 -00.023 000.031 3 000.55938 -00.24473   0.56053   0.00000   0.003  -0.005
00000.07676 -00.07484 -00.26007 -00.00089 000.00000 000.00000 000.00000 000.00002 002.04541 000.00000 -00.26014 -00.00089 001.88040 -01.44257 003.28188 -02.51775 002.04541 000.00000 002.58114 -01.98016 -0.000 00.000 001.88040 000.00000 003.28188 000.00000 002.59260 000.00000 000.000 000.000 -00.008 -00.031 3 000.53755 -00.41240   0.53994   0.00000   0.010  -0.016
00000.09839 -00.07486 -00.26007 -00.00089 000.00000 000.00000 000.00000 000.00002 002.04541 000.00000 -00.26016 -00.00089 001.77758 -01.92400 003.10243 -03.35800 002.04541 000.00000 002.44001 -02.64100 -0.000 00.000 001.77758 000.00000 003.10243 000.00000 002.45388 000.00000 000.000 000.000 000.031 -00.023 3 000.50816 -00.55003   0.51105   0.00000   0.016  -0.028
00000.12056 -00.07488 -00.26007 -00.00089 000.00000 000.00000 000.00000 000.00002 002.04541 000.00000 -00.26017 -00.00089 001.65267 -02.21411 002.88442 -03.86437 002.04541 000.00000 002.26854 -03.03924 -0.000 00.000 001.65267 000.00000 002.88442 000.00000 002.28508 000.00000 000.000 000.000 000.000 -00.038 3 000.47245 -00.63298   0.47590   0.00000   0.024  -0.043
00000.14283 -00.07490 -00.26007 -00.00089 000.00000 000.00000 000.00000 000.00002 002.04541 000.00000 -00.26019 -00.00089 001.51451 -02.32767 002.64327 -04.06259 002.04541 000.00000 002.07889 -03.19513 -0.000 00.000 001.51451 000.00000 002.64327 000.00000 002.09696 000.00000 000.000 000.000 000.031 000.008 3 000.43295 -00.66545   0.43671   0.00000   0.033  -0.059
00000.16517 -00.07492 -00.26007 -00.00089 000.00000 000.00000 000.00000 000.00002 002.04541 000.00000 -00.26021 -00.00089 001.37048 -02.30283 002.39188 -04.01925 002.04541 000.00000 001.88118 -03.16104 -0.000 00.000 001.37048 000.00000 002.39188 000.00000 001.89947 000.00000 000.000 000.000 000.008 000.008 3 000.39177 -00.65835   0.39558   0.00000   0.040  -0.077
00000.18667 -00.07461 -00.25192 000.01708 000.00000 000.00000 000.00000 000.00002 002.04541 000.00000 -00.25991 000.01203 001.22987 -02.19744 002.14601 -03.83291 002.04541 000.00000 001.68794 -03.01518 -0.000 00.000 001.22987 000.00000 002.14601 000.00000 001.70504 000.00000 000.000 000.000 -00.008 000.008 3 000.35140 -00.62731   0.35497   0.00000   0.047  -0.093
00000.20762 -00.07468 -00.26324 -00.01698 000.00000 000.00000 000.00000 000.00002 002.04541 000.00000 -00.25998 -00.00490 001.09592 -02.03435 001.91223 -03.55640 002.04541 000.00000 001.50408 -02.79538 -0.000 00.000 001.09592 000.00000 001.91223 000.00000 001.51995 000.00000 000.000 000.000 -00.008 000.031 3 000.31311 -00.58380   0.31640   0.00000   0.052  -0.109
00000.22869 -00.07492 -00.26204 -00.00819 000.00000 000.00000 000.00000 000.00002 002.04541 000.00000 -00.26022 -00.00889 000.97047 -01.85982 001.69349 -03.24978 002.04541 000.00000 001.33198 -02.55480 -0.000 00.000 000.97047 000.00000 001.69349 000.00000 001.34678 000.00000 000.000 000.000 -00.008 -00.077 3 000.27732 -00.53314   0.28040   0.00000   0.056  -0.123
00000.24989 -00.07516 -00.26413 -00.01353 000.00000 000.00000 000.00000 000.00002 002.04541 000.00000 -00.26046 -00.01100 000.85519 -01.67347 001.49252 -02.92289 002.04541 000.00000 001.17385 -02.29818 -0.000 00.000 000.85519 000.00000 001.49252 000.00000 001.18765 000.00000 000.000 000.000 -00.008 000.031 3 000.24446 -00.47923   0.24732   0.00000   0.060  -0.136
00000.27085 -00.07525 -00.25912 000.00444 000.00000 000.00000 000.00000 000.00002 002.04541 000.00000 -00.26055 -00.00299 000.75158 -01.49659 001.31177 -02.60947 002.04541 000.00000 001.03168 -02.05303 -0.000 00.000 000.75158 000.00000 001.31177 000.00000 001.04384 000.00000 000.000 000.000 -00.015 000.023 3 000.21487 -00.42686   0.21740   0.00000   0.062  -0.148
00000.29259 -00.07516 -00.25912 000.00444 000.00000 000.00000 000.00000 000.00002 002.04541 000.00000 -00.26046 000.00284 000.65793 -01.32168 001.14822 -02.30341 002.04541 000.00000 000.90308 -01.81255 -0.000 00.000 000.65793 000.00000 001.14822 000.00000 000.91434 000.00000 000.000 000.000 -00.008 000.015 3 000.18806 -00.37655   0.19041   0.00000   0.065  -0.159
00000.31365 -00.07521 -00.25920 -00.00632 000.00000 000.00000 000.00000 000.00002 002.04541 000.00000 -00.26051 -00.00303 000.57556 -01.15726 001.00436 -02.02064 002.04541 000.00000 000.78996 -01.58895 -0.000 00.000 000.57556 000.00000 001.00436 000.00000 000.79952 000.00000 000.000 000.000 -00.023 000.038 3 000.16447 -00.33116   0.16647   0.00000   0.066  -0.168
00000.33502 -00.07537 -00.26851 -00.00553 000.00000 000.00000 000.00000 000.00002 002.04541 000.00000 -00.26067 -00.00513 000.50167 -01.01662 000.87589 -01.77338 002.04541 000.00000 000.68878 -01.39500 -0.000 00.000 000.50167 000.00000 000.87589 000.00000 000.69749 000.00000 000.000 000.000 000.000 000.054 3 000.14353 -00.29026   0.14533   0.00000   0.068  -0.177
00000.35625 -00.07558 -00.26509 -00.01254 000.00000 000.00000 000.00000 000.00002 002.04541 000.00000 -00.26088 -00.00843 000.43668 -00.88988 000.76296 -01.55189 002.04541 000.00000 000.59982 -01.22088 -0.000 00.000 000.43668 000.00000 000.76296 000.00000 000.60758 000.00000 000.000 000.000 000.000 -00.015 3 000.12515 -00.25392   0.12676   0.00000   0.069  -0.184
00000.37733 -00.07585 -00.26658 -00.00583 000.00000 000.00000 000.00000 000.00002 002.04541 000.00000 -00.26115 -00.01008 000.38004 -00.77819 000.66438 -01.35667 002.04541 000.00000 000.52221 -01.06743 -0.000 00.000 000.38004 000.00000 000.66438 000.00000 000.52901 000.00000 000.000 000.000 000.008 000.046 3 000.10906 -00.22188   0.11047   0.00000   0.069  -0.190
00000.39815 -00.07601 -00.26095 -00.00622 000.00000 000.00000 000.00000 000.00002 002.04541 000.00000 -00.26131 -00.00698 000.33081 -00.68177 000.57860 -01.18723 002.04541 000.00000 000.45470 -00.93450 -0.000 00.000 000.33081 000.00000 000.57860 000.00000 000.46048 000.00000 000.000 000.000 -00.008 -00.023 3 000.09504 -00.19387   0.09625   0.00000   0.070  -0.196
00000.41931 -00.07616 -00.26220 -00.00918 000.00000 000.00000 000.00000 000.00002 002.04541 000.00000 -00.26145 -00.00737 000.28795 -00.59195 000.50366 -01.03230 002.04541 000.00000 000.39580 -00.81212 -0.000 00.000 000.28795 000.00000 000.50366 000.00000 000.40082 000.00000 000.000 000.000 000.008 000.038 3 000.08274 -00.16890   0.08378   0.00000   0.070  -0.201
00000.44149 -00.07636 -00.26220 -00.00918 000.00000 000.00000 000.00000 000.00002 002.04541 000.00000 -00.26166 -00.00880 000.24992 -00.51181 000.43720 -00.89362 002.04541 000.00000 000.34356 -00.70271 -0.000 00.000 000.24992 000.00000 000.43720 000.00000 000.34801 000.00000 000.000 000.000 -00.015 000.015 3 000.07183 -00.14645   0.07276   0.00000   0.071  -0.205
00000.46350 -00.07657 -00.26220 -00.00918 000.00000 000.00000 000.00000 000.00002 002.04541 000.00000 -00.26186 -00.00911 000.21685 -00.44253 000.37939 -00.77303 002.04541 000.00000 000.29812 -00.60778 -0.000 00.000 000.21685 000.00000 000.37939 000.00000 000.30198 000.00000 000.000 000.000 000.015 000.008 3 000.06234 -00.12677   0.06315   0.00000   0.071  -0.209
00000.48506 -00.07677 -00.26220 -00.00918 000.00000 000.00000 000.00000 000.00002 002.04541 000.00000 -00.26206 -00.00917 000.18824 -00.38415 000.32936 -00.67129 002.04541 000.00000 000.25880 -00.52772 -0.000 00.000 000.18824 000.00000 000.32936 000.00000 000.26216 000.00000 000.000 000.000 000.000 000.015 3 000.05413 -00.11013   0.05483   0.00000   0.071  -0.212
00000.50690 -00.07697 -00.26220 -00.00918 000.00000 000.00000 000.00000 000.00002 002.04541 000.00000 -00.26227 -00.00918 000.16324 -00.33305 000.28562 -00.58220 002.04541 000.00000 000.22443 -00.45763 -0.000 00.000 000.16324 000.00000 000.28562 000.00000 000.22735 000.00000 000.000 000.000 -00.008 000.015 3 000.04694 -00.09556   0.04755   0.00000   0.071  -0.215
00000.52862 -00.07697 -00.25118 000.00118 000.00000 000.00000 000.00000 000.00002 002.04541 000.00000 -00.26226 -00.00232 000.14219 -00.28971 000.24831 -00.50604 002.04541 000.00000 000.19525 -00.39787 -0.000 00.000 000.14219 000.00000 000.24831 000.00000 000.19766 000.00000 000.000 000.000 000.000 000.062 3 000.04070 -00.08297   0.04123   0.00000   0.071  -0.217
00000.55000 -00.07683 -00.25118 000.00118 000.00000 000.00000 000.00000 000.00002 002.04541 000.00000 -00.26213 000.00054 000.12460 -00.24751 000.21665 -00.43531 002.04541 000.00000 000.17063 -00.34141 -0.000 00.000 000.12460 000.00000 000.21665 000.00000 000.17268 000.00000 000.000 000.000 000.008 000.008 3 000.03531 -00.07203   0.03576   0.00000   0.071  -0.219
00000.57130 -00.07677 -00.26385 000.00237 000.00000 000.00000 000.00000 000.00002 002.04541 000.00000 -00.26207 000.00183 000.10830 -00.21720 000.18817 -00.38059 002.04541 000.00000 000.14823 -00.29890 -0.000 00.000 000.10830 000.00000 000.18817 000.00000 000.15017 000.00000 000.000 000.000 -00.008 -00.038 3 000.03063 -00.06267   0.03103   0.00000   0.071  -0.221
00000.59242 -00.07683 -00.25882 -00.00958 000.00000 000.00000 000.00000 000.00002 002.04541 000.00000 -00.26213 -00.00437 000.09416 -00.18567 000.16348 -00.32785 002.04541 000.00000 000.12882 -00.25676 -0.000 00.000 000.09416 000.00000 000.16348 000.00000 000.13046 000.00000 000.000 000.000 -00.008 000.023 3 000.02659 -00.05453   0.02694   0.00000   0.072  -0.223
00000.61318 -00.07681 -00.26016 000.00583 000.00000 000.00000 000.00000 000.00002 002.04541 000.00000 -00.26211 000.00099 000.08211 -00.16561 000.14235 -00.28938 002.04541 000.00000 000.11223 -00.22750 -0.000 00.000 000.08211 000.00000 000.14235 000.00000 000.11365 000.00000 000.000 000.000 000.008 -00.008 3 000.02311 -00.04747   0.02340   0.00000   0.072  -0.224
00000.63433 -00.07672 -00.26772 000.00740 000.00000 000.00000 000.00000 000.00002 002.04541 000.00000 -00.26202 000.00579 000.07083 -00.14951 000.12315 -00.25709 002.04541 000.00000 000.09699 -00.20330 -0.000 00.000 000.07083 000.00000 000.12315 000.00000 000.09832 000.00000 000.000 000.000 000.015 -00.015 3 000.02007 -00.04126   0.02033   0.00000   0.072  -0.225
00000.65564 -00.07659 -00.27333 000.01590 000.00000 000.00000 000.00000 000.00002 002.04541 000.00000 -00.26189 000.01113 000.06054 -00.13619 000.10597 -00.22949 002.04541 000.00000 000.08325 -00.18284 -0.000 00.000 000.06054 000.00000 000.10597 000.00000 000.08446 000.00000 000.000 000.000 -00.015 -00.038 3 000.01743 -00.03578   0.01765   0.00000   0.072  -0.226
00000.67691 -00.07651 -00.26793 -00.00247 000.00000 000.00000 000.00000 000.00002 002.04541 000.00000 -00.26181 000.00705 000.05148 -00.11684 000.09095 -00.19777 002.04541 000.00000 000.07121 -00.15731 -0.000 00.000 000.05148 000.00000 000.09095 000.00000 000.07219 000.00000 000.000 000.000 000.008 -00.023 3 000.01514 -00.03104   0.01533   0.00000   0.072  -0.227
00000.69808 -00.07662 -00.26936 -00.00089 000.00000 000.00000 000.00000 000.00002 002.04541 000.00000 -00.26192 -00.00020 000.04402 -00.09807 000.07831 -00.16834 002.04541 000.00000 000.06116 -00.13320 -0.000 00.000 000.04402 000.00000 000.07831 000.00000 000.06203 000.00000 000.000 000.000 -00.008 -00.038 3 000.01315 -00.02695   0.01332   0.00000   0.072  -0.228
00000.71912 -00.07676 -00.27152 -00.00543 000.00000 000.00000 000.00000 000.00002 002.04541 000.00000 -00.26206 -00.00190 000.03737 -00.08620 000.06718 -00.14730 002.04541 000.00000 000.05227 -00.11675 -0.000 00.000 000.03737 000.00000 000.06718 000.00000 000.05307 000.00000 000.000 000.000 -00.008 -00.015 3 000.01143 -00.02343   0.01158   0.00000   0.072  -0.229
00000.74025 -00.07694 -00.25601 -00.00207 000.00000 000.00000 000.00000 000.00002 002.04541 000.00000 -00.26224 -00.00389 000.03174 -00.07451 000.05765 -00.12760 002.04541 000.00000 000.04470 -00.10106 -0.000 00.000 000.03174 000.00000 000.05765 000.00000 000.04523 000.00000 000.000 000.000 -00.031 -00.069 3 000.00994 -00.02036   0.01007   0.00000   0.072  -0.229
00000.76128 -00.07709 -00.26327 -00.00839 000.00000 000.00000 000.00000 000.00002 002.04541 000.00000 -00.26239 -00.00693 000.02761 -00.06075 000.05013 -00.10688 002.04541 000.00000 000.03887 -00.08382 -0.000 00.000 000.02761 000.00000 000.05013 000.00000 000.03938 000.00000 000.000 000.000 000.000 -00.031 3 000.00864 -00.01770   0.00875   0.00000   0.072  -0.230
00000.78242 -00.07703 -00.26022 000.00296 000.00000 000.00000 000.00000 000.00002 002.04541 000.00000 -00.26233 000.00039 000.02417 -00.05478 000.04375 -00.09487 002.04541 000.00000 000.03396 -00.07482 -0.000 00.000 000.02417 000.00000 000.04375 000.00000 000.03437 000.00000 000.000 000.000 000.008 -00.015 3 000.00751 -00.01537   0.00761   0.00000   0.072  -0.230
00000.80364 -00.07692 -00.26285 000.00661 000.00000 000.00000 000.00000 000.00002 002.04541 000.00000 -00.26222 000.00481 000.02098 -00.04872 000.03800 -00.08352 002.04541 000.00000 000.02949 -00.06612 -0.000 00.000 000.02098 000.00000 000.03800 000.00000 000.02988 000.00000 000.000 000.000 000.008 -00.038 3 000.00653 -00.01335   0.00661   0.00000   0.072  -0.231
