# This file contains the sensor readings, joystick readings, and wheel motor current (control input) alon with time stamps for ease of plotting
# Sit mode gains: Kp_sit=0.000000, Kv_sit=20.000000
# To-Sit mode gains: K_TH_toSit=240.000000, K_DTH_toSit=60.000000
# Balance mode gains: KP_TH=309.083300, KD_TH=38.693500, KP_WH=1.000000, KD_WH=3.153100, KP_LR=15.000000
# 1.time 2.error_th 3.rawImuPos 4.rawImuVel 5.rawLWhPos 6.rawLWhVel 7.rawRWhPos 8.rawRWhVel 9.rawWaistPos 10.rawWaistVel	11.filtImuPos 12.filtImuVel 13.filtLWhPos 14.filtLWhVel 15.filtRWhPos 16.filtRWhVel 17.filtWaistPos 18.filtWaistVel 19.avgWhPos 20.avgWhVel 21.jsFB 22.jsLR 23.refLWhPos 24.refLWhVel 25.refRWhPos 26.refRWhVel27.avgRefWhPos 28.avgRefWhVel 29.cmdLWhCur 30.cmdRWhCur 31.rawLWhCur 32.rawRWhCur 33.mode
0.00000 0.00000 0.00000 0.00000 -0.08629 0.00000 -0.09393 0.00002 2.04204 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 -0.000 0.000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.000 0.000 -0.046 -0.008 3
0.00084 0.01198 -0.16696 -0.01066 -0.08629 0.00000 -0.09393 0.00002 0.19903 0.00000 -0.16697 -0.01066 -0.08629 0.00000 -0.09393 0.00002 2.04204 0.00000 -0.09011 0.00001 -0.000 0.000 -0.08629 0.00000 -0.09393 0.00000 0.00000 0.00000 0.000 0.000 -0.046 -0.008 3
0.01104 0.01187 -0.16696 -0.01066 0.00000 0.00000 0.00000 0.00002 2.04204 0.00000 -0.16708 -0.01066 -0.08628 0.00088 -0.09393 0.00098 2.04204 0.00002 -0.09011 0.00093 -0.000 0.000 -0.08628 0.00000 -0.09393 0.00000 0.00000 0.00000 0.000 0.000 0.038 0.038 3
0.01429 0.01183 -0.16696 -0.01066 0.00000 0.00000 0.00000 0.00002 2.04204 0.00000 -0.16712 -0.01066 -0.08627 0.00223 -0.09391 0.00245 2.04204 0.00004 -0.09009 0.00234 -0.000 0.000 -0.08627 0.00000 -0.09391 0.00000 0.00000 0.00000 0.000 0.000 0.015 -0.023 3
0.01754 0.01180 -0.16696 -0.01066 0.00000 0.00000 0.00000 0.00002 2.04204 0.00000 -0.16715 -0.01066 -0.08624 0.00401 -0.09388 0.00438 2.04204 0.00007 -0.09006 0.00420 -0.000 0.000 -0.08624 0.00000 -0.09388 0.00000 0.00000 0.00000 0.000 0.000 0.015 -0.008 3
0.02007 0.01177 -0.16696 -0.01066 0.00000 0.00000 0.00000 0.00002 2.04204 0.00000 -0.16718 -0.01066 -0.08620 0.00606 -0.09384 0.00661 2.04204 0.00011 -0.09002 0.00633 -0.000 0.000 -0.08620 0.00000 -0.09384 0.00000 0.00000 0.00000 0.000 0.000 0.015 -0.008 3
0.02110 0.01180 -0.16912 0.01274 0.00000 0.00000 0.00000 0.00002 2.04204 0.00000 -0.16715 -0.00635 -0.08619 0.00491 -0.09383 0.00564 2.04204 0.00014 -0.09001 0.00527 -0.000 0.000 -0.08619 0.00000 -0.09383 0.00000 0.00000 0.00000 0.000 0.000 0.015 0.023 3
0.02217 0.01182 -0.16405 0.01313 0.00000 0.00000 0.00000 0.00002 2.04204 0.00000 -0.16712 -0.00323 -0.08617 0.00499 -0.09380 0.00589 2.04204 0.00017 -0.08999 0.00544 -0.000 0.000 -0.08617 0.00000 -0.09380 0.00000 0.00000 0.00000 0.000 0.000 0.015 0.023 3
0.02347 0.01184 -0.15993 0.00997 0.00000 0.00000 0.00000 0.00002 2.04204 0.00000 -0.16711 -0.00131 -0.08613 0.00616 -0.09376 0.00725 2.04204 0.00020 -0.08995 0.00670 -0.000 0.000 -0.08613 0.00000 -0.09376 0.00000 0.00000 0.00000 0.000 0.000 0.008 0.023 3
0.02459 0.01185 -0.16012 0.00346 0.00000 0.00000 0.00000 0.00002 2.04204 0.00000 -0.16710 -0.00068 -0.08608 0.00822 -0.09371 0.00947 2.04204 0.00022 -0.08990 0.00884 -0.000 0.000 -0.08608 0.00000 -0.09371 0.00000 0.00000 0.00000 0.000 0.000 0.008 0.008 3
0.02561 0.01184 -0.15937 -0.00583 0.00000 0.00000 0.00000 0.00002 2.04204 0.00000 -0.16711 -0.00128 -0.08603 0.01104 -0.09364 0.01247 2.04204 0.00025 -0.08983 0.01175 -0.000 0.000 -0.08603 0.00000 -0.09364 0.00000 0.00000 0.00000 0.000 0.000 0.008 0.008 3
0.02669 0.01182 -0.16209 -0.01254 0.00000 0.00000 0.00000 0.00002 2.04204 0.00000 -0.16713 -0.00253 -0.08596 0.01409 -0.09357 0.01569 2.04204 0.00027 -0.08977 0.01489 -0.000 0.000 -0.08596 0.00000 -0.09357 0.00000 0.00000 0.00000 0.000 0.000 0.023 0.008 3
0.02773 0.01180 -0.16182 -0.01441 0.00000 0.00000 0.00000 0.00002 2.04204 0.00000 -0.16715 -0.00377 -0.08589 0.01706 -0.09350 0.01883 2.04204 0.00030 -0.08969 0.01795 -0.000 0.000 -0.08589 0.00000 -0.09350 0.00000 0.00000 0.00000 0.000 0.000 0.023 0.031 3
0.02879 0.01179 -0.16022 -0.01451 0.00000 0.00000 0.00000 0.00002 2.04204 0.00000 -0.16716 -0.00483 -0.08582 0.01990 -0.09342 0.02183 2.04204 0.00032 -0.08962 0.02087 -0.000 0.000 -0.08582 0.00000 -0.09342 0.00000 0.00000 0.00000 0.000 0.000 0.023 0.031 3
0.02983 0.01177 -0.15993 -0.01293 0.00000 0.00000 0.00000 0.00002 2.04204 0.00000 -0.16718 -0.00559 -0.08574 0.02250 -0.09333 0.02460 2.04204 0.00034 -0.08954 0.02355 -0.000 0.000 -0.08574 0.00000 -0.09333 0.00000 0.00000 0.00000 0.000 0.000 0.023 0.031 3
0.03090 0.01176 -0.15758 -0.00938 0.00000 0.00000 0.00000 0.00002 2.04204 0.00000 -0.16719 -0.00592 -0.08566 0.02488 -0.09325 0.02715 2.04204 0.00036 -0.08945 0.02601 -0.000 0.000 -0.08566 0.00000 -0.09325 0.00000 0.00000 0.00000 0.000 0.000 -0.015 0.031 3
