# This file contains the sensor readings, joystick readings, and wheel motor current (control input) alon with time stamps for ease of plotting
# Sit mode gains: Kp_sit=0.000000, Kv_sit=20.000000
# To-Sit mode gains: K_TH_toSit=240.000000, K_DTH_toSit=60.000000
# Balance mode gains: KP_TH=309.083300, KD_TH=38.693500, KP_WH=0.000000, KD_WH=15.849800, KP_LR=15.000000, KD_LR=15.000000
# 1.time 2.error_th 3.rawImuPos 4.rawImuVel 5.rawLWhPos 6.rawLWhVel 7.rawRWhPos 8.rawRWhVel 9.rawWaistPos 10.rawWaistVel	11.filtImuPos 12.filtImuVel 13.filtLWhPos 14.filtLWhVel 15.filtRWhPos 16.filtRWhVel 17.filtWaistPos 18.filtWaistVel 19.avgWhPos 20.avgWhVel 21.jsFB 22.jsLR 23.refLWhPos 24.refLWhVel 25.refRWhPos 26.refRWhVel27.avgRefWhPos 28.avgRefWhVel 29.cmdLWhCur 30.cmdRWhCur 31.rawLWhCur 32.rawRWhCur 33.mode 34.spin 35.spinSpeed 36.spinRef 37.spinSpeedRef 38.X 39.Y
00000.04500 -00.01397 -00.19853 -00.01639 000.00000 000.00000 000.00000 -00.00000 002.04541 000.00000 -00.19926 -00.01638 000.00001 000.00042 000.00001 000.00042 002.04541 000.00000 000.00001 000.00042 -0.000 00.000 000.00001 000.00000 000.00001 000.00000 000.00001 000.00000 000.000 000.000 -00.008 000.008 3 000.00000 000.00000   0.00000   0.00000   0.000   0.000
00000.06668 -00.01391 -00.19651 -00.00286 000.00000 000.00000 000.00000 -00.00000 002.04541 000.00000 -00.19921 000.00246 -00.00001 -00.00914 -00.00001 -00.00914 002.04541 000.00000 -00.00001 -00.00914 -0.000 00.000 -00.00001 000.00000 -00.00001 000.00000 -00.00002 000.00000 000.000 000.000 -00.008 -00.000 3 000.00000 000.00000   0.00000   0.00000   0.000  -0.000
00000.08779 -00.01397 -00.19548 -00.01254 000.00000 000.00000 000.00000 -00.00000 002.04541 000.00000 -00.19927 -00.00287 000.00014 -00.00066 000.00014 -00.00066 002.04541 000.00000 000.00014 -00.00066 -0.000 00.000 000.00014 000.00000 000.00014 000.00000 000.00012 000.00000 000.000 000.000 -00.008 000.008 3 000.00000 000.00000   0.00000   0.00000   0.000  -0.000
00000.10972 -00.01413 -00.18858 000.00977 000.00000 000.00000 000.00000 -00.00000 002.04541 000.00000 -00.19943 -00.00507 000.00048 000.00331 000.00048 000.00331 002.04541 000.00000 000.00048 000.00331 -0.000 00.000 000.00048 000.00000 000.00048 000.00000 000.00041 000.00000 000.000 000.000 000.008 000.015 3 000.00000 000.00000   0.00000   0.00000   0.000  -0.000
00000.13146 -00.01389 -00.18858 000.00977 000.00000 000.00000 000.00000 -00.00000 002.04541 000.00000 -00.19919 000.00665 000.00128 000.00222 000.00128 000.00222 002.04541 000.00000 000.00128 000.00222 -0.000 00.000 000.00128 000.00000 000.00128 000.00000 000.00121 000.00000 000.000 000.000 -00.008 -00.023 3 000.00000 000.00000   0.00000   0.00000   0.000  -0.000
00000.15240 -00.01374 -00.19659 000.00267 000.00000 000.00000 000.00000 -00.00000 002.04541 000.00000 -00.19903 000.00518 000.00168 000.00496 000.00168 000.00496 002.04541 000.00000 000.00168 000.00496 -0.000 00.000 000.00168 000.00000 000.00168 000.00000 000.00168 000.00000 000.000 000.000 -00.008 -00.008 3 000.00000 000.00000   0.00000   0.00000   0.000   0.000
00000.17390 -00.01366 -00.20568 000.00494 000.00000 000.00000 000.00000 -00.00000 002.04541 000.00000 -00.19896 000.00351 000.00168 000.00374 000.00168 000.00374 002.04541 000.00000 000.00168 000.00374 -0.000 00.000 000.00168 000.00000 000.00168 000.00000 000.00175 000.00000 000.000 000.000 -00.023 -00.015 3 000.00000 000.00000   0.00000   0.00000   0.000   0.000
00000.19479 -00.01364 -00.19307 -00.00385 000.00000 000.00000 000.00000 -00.00000 002.04541 000.00000 -00.19893 000.00096 000.00132 000.00246 000.00132 000.00246 002.04541 000.00000 000.00132 000.00246 -0.000 00.000 000.00132 000.00000 000.00132 000.00000 000.00127 000.00000 000.000 000.000 000.008 -00.023 3 000.00000 000.00000   0.00000   0.00000   0.000   0.000
00000.21575 -00.01372 -00.19398 -00.01254 000.00000 000.00000 000.00000 -00.00000 002.04541 000.00000 -00.19902 -00.00557 000.00178 000.00755 000.00178 000.00755 002.04541 000.00000 000.00178 000.00755 -0.000 00.000 000.00178 000.00000 000.00178 000.00000 000.00174 000.00000 000.000 000.000 000.008 -00.000 3 000.00000 000.00000   0.00000   0.00000   0.000   0.000
00000.26682 -00.01426 -00.19398 -00.01254 000.00000 000.00000 000.00000 -00.00000 002.04541 000.00000 -00.19955 -00.01228 000.00242 000.00757 000.00242 000.00757 002.04541 000.00000 000.00242 000.00757 -0.000 00.000 000.00242 000.00000 000.00242 000.00000 000.00237 000.00000 000.000 000.000 -00.008 000.031 3 000.00000 000.00000   0.00000   0.00000   0.000   0.000
00000.30357 -00.01466 -00.19398 -00.01254 000.00000 000.00000 000.00000 -00.00000 002.04541 000.00000 -00.19996 -00.01245 000.00299 000.00569 000.00299 000.00569 002.04541 000.00000 000.00299 000.00569 -0.000 00.000 000.00299 000.00000 000.00299 000.00000 000.00294 000.00000 000.000 000.000 000.015 -00.008 3 000.00000 000.00000   0.00000   0.00000   0.000   0.000
00000.32487 -00.01483 -00.20011 -00.00740 000.00000 000.00000 000.00000 -00.00000 002.04541 000.00000 -00.20013 -00.00929 000.00281 000.00063 000.00281 000.00063 002.04541 000.00000 000.00281 000.00063 -0.000 00.000 000.00281 000.00000 000.00281 000.00000 000.00285 000.00000 000.000 000.000 -00.015 000.015 3 000.00000 000.00000   0.00000   0.00000   0.000   0.000
00000.34583 -00.01498 -00.20378 -00.00395 000.00000 000.00000 000.00000 -00.00000 002.04541 000.00000 -00.20028 -00.00670 000.00224 -00.00330 000.00224 -00.00330 002.04541 000.00000 000.00224 -00.00330 -0.000 00.000 000.00224 000.00000 000.00224 000.00000 000.00232 000.00000 000.000 000.000 000.000 000.023 3 000.00000 000.00000   0.00000   0.00000   0.000   0.000
00000.36685 -00.01517 -00.20225 -00.01135 000.00000 000.00000 000.00000 -00.00000 002.04541 000.00000 -00.20047 -00.00868 000.00155 -00.00319 000.00155 -00.00319 002.04541 000.00000 000.00155 -00.00319 -0.000 00.000 000.00155 000.00000 000.00155 000.00000 000.00160 000.00000 000.000 000.000 000.015 -00.008 3 000.00000 000.00000   0.00000   0.00000   0.000   0.000
00000.38757 -00.01534 -00.19594 -00.00652 000.00000 000.00000 000.00000 -00.00000 002.04541 000.00000 -00.20063 -00.00805 000.00156 -00.00220 000.00156 -00.00220 002.04541 000.00000 000.00156 -00.00220 -0.000 00.000 000.00156 000.00000 000.00156 000.00000 000.00153 000.00000 000.000 000.000 -00.015 -00.015 3 000.00000 000.00000   0.00000   0.00000   0.000   0.000
00000.40863 -00.01529 -00.19923 000.00474 000.00000 000.00000 000.00000 -00.00000 002.04541 000.00000 -00.20059 000.00058 000.00160 -00.00598 000.00160 -00.00598 002.04541 000.00000 000.00160 -00.00598 -0.000 00.000 000.00160 000.00000 000.00160 000.00000 000.00161 000.00000 000.000 000.000 -00.008 -00.015 3 000.00000 000.00000   0.00000   0.00000   0.000   0.000
00000.42928 -00.01519 -00.19911 -00.00444 000.00000 000.00000 000.00000 -00.00000 002.04541 000.00000 -00.20049 000.00226 000.00168 -00.00397 000.00168 -00.00397 002.04541 000.00000 000.00168 -00.00397 -0.000 00.000 000.00168 000.00000 000.00168 000.00000 000.00169 000.00000 000.000 000.000 -00.008 000.023 3 000.00000 000.00000   0.00000   0.00000   0.000   0.000
00000.45014 -00.01519 -00.19428 000.00257 000.00000 000.00000 000.00000 -00.00000 002.04541 000.00000 -00.20049 000.00002 000.00184 -00.00078 000.00184 -00.00078 002.04541 000.00000 000.00184 -00.00078 -0.000 00.000 000.00184 000.00000 000.00184 000.00000 000.00179 000.00000 000.000 000.000 000.000 000.008 3 000.00000 000.00000   0.00000   0.00000   0.000   0.000
