# This file contains the sensor readings, joystick readings, and wheel motor current (control input) alon with time stamps for ease of plotting
# Sit mode gains: Kp_sit=0.000000, Kv_sit=20.000000
# To-Sit mode gains: K_TH_toSit=240.000000, K_DTH_toSit=60.000000
# Balance mode gains: KP_TH=309.083300, KD_TH=38.693500, KP_WH=17.500000, KD_WH=15.849800, KP_LR=15.000000, KD_LR=15.000000
# 1.time 2.error_th 3.rawImuPos 4.rawImuVel 5.rawLWhPos 6.rawLWhVel 7.rawRWhPos 8.rawRWhVel 9.rawWaistPos 10.rawWaistVel	11.filtImuPos 12.filtImuVel 13.filtLWhPos 14.filtLWhVel 15.filtRWhPos 16.filtRWhVel 17.filtWaistPos 18.filtWaistVel 19.avgWhPos 20.avgWhVel 21.jsFB 22.jsLR 23.refLWhPos 24.refLWhVel 25.refRWhPos 26.refRWhVel27.avgRefWhPos 28.avgRefWhVel 29.cmdLWhCur 30.cmdRWhCur 31.rawLWhCur 32.rawRWhCur 33.mode 34.spin 35.spinSpeed 36.spinRef 37.spinSpeedRef 38.X 39.Y
00000.31007 -00.01138 -00.20258 -00.00178 000.00000 000.00000 000.00000 000.00002 002.04204 000.00000 -00.19661 -00.00234 038.28464 -76.62672 014.21364 -28.45889 002.04204 000.00000 026.24914 -52.54281 -0.000 00.000 038.28464 000.00000 014.21364 000.00000 026.41466 000.00000 000.000 000.000 000.008 -00.008 3 -09.23271 018.47533  -9.29092   0.00000   0.779  -0.177
00000.32104 -00.01149 -00.21629 -00.01461 000.00000 000.00000 000.00000 000.00002 002.04204 000.00000 -00.19672 -00.00497 035.71203 -71.72112 013.25815 -26.63626 002.04204 000.00000 024.48509 -49.17869 -0.000 00.000 035.71203 000.00000 013.25815 000.00000 024.63929 000.00000 000.000 000.000 -00.008 000.023 3 -08.61245 017.29282  -8.66665   0.00000   0.705  -0.052
00000.33220 -00.01146 -00.20246 000.00819 000.00000 000.00000 000.00000 000.00002 002.04204 000.00000 -00.19668 000.00131 033.28411 -67.06164 012.35638 -24.90850 002.04204 000.00000 022.82024 -45.98507 -0.000 00.000 033.28411 000.00000 012.35638 000.00000 022.97171 000.00000 000.000 000.000 -00.023 -00.031 3 -08.02708 016.16833  -8.08034   0.00000   0.579   0.008
00000.34306 -00.01148 -00.20067 000.01135 000.00000 000.00000 000.00000 000.00002 002.04204 000.00000 -00.19670 000.00123 031.02890 -62.65116 011.51886 -23.26981 002.04204 000.00000 021.27388 -42.96049 -0.000 00.000 031.02890 000.00000 011.51886 000.00000 021.40824 000.00000 000.000 000.000 -00.008 000.023 3 -07.48330 015.10518  -7.53056   0.00000   0.453  -0.008
00000.35412 -00.01153 -00.20665 -00.00286 000.00000 000.00000 000.00000 000.00002 002.04204 000.00000 -00.19676 -00.00146 028.90558 -58.49391 010.73043 -21.72382 002.04204 000.00000 019.81801 -40.10887 -0.000 00.000 028.90558 000.00000 010.73043 000.00000 019.94867 000.00000 000.000 000.000 000.000 -00.015 3 -06.97129 014.10360  -7.01723   0.00000   0.357  -0.081
00000.36512 -00.01161 -00.20026 -00.00523 000.00000 000.00000 000.00000 000.00002 002.04204 000.00000 -00.19684 -00.00329 026.92299 -54.57456 009.99423 -20.26714 002.04204 000.00000 018.45861 -37.42085 -0.000 00.000 026.92299 000.00000 009.99423 000.00000 018.57774 000.00000 000.000 000.000 -00.023 -00.031 3 -06.49322 013.15901  -6.53512   0.00000   0.311  -0.183
00000.37611 -00.01163 -00.20035 -00.00039 000.00000 000.00000 000.00000 000.00002 002.04204 000.00000 -00.19686 -00.00161 025.07045 -50.87709 009.30644 -18.89394 002.04204 000.00000 017.18844 -34.88551 -0.000 00.000 025.07045 000.00000 009.30644 000.00000 017.29966 000.00000 000.000 000.000 000.031 000.008 3 -06.04647 012.26751  -6.08558   0.00000   0.314  -0.288
00000.38715 -00.01168 -00.20250 -00.01224 000.00000 000.00000 000.00000 000.00002 002.04204 000.00000 -00.19691 -00.00196 023.33809 -47.41493 008.66310 -17.60816 002.04204 000.00000 016.00060 -32.51154 -0.000 00.000 023.33809 000.00000 008.66310 000.00000 016.10480 000.00000 000.000 000.000 -00.008 -00.015 3 -05.62877 011.43274  -5.66541   0.00000   0.358  -0.376
00000.39817 -00.01173 -00.21650 -00.00316 000.00000 000.00000 000.00000 000.00002 002.04204 000.00000 -00.19696 -00.00064 021.72204 -44.16157 008.06283 -16.40131 002.04204 000.00000 014.89244 -30.28144 -0.000 00.000 021.72204 000.00000 008.06283 000.00000 014.98758 000.00000 000.000 000.000 000.077 000.023 3 -05.23915 010.64777  -5.27258   0.00000   0.428  -0.435
00000.40923 -00.01183 -00.21303 000.00563 000.00000 000.00000 000.00000 000.00002 002.04204 000.00000 -00.19706 -00.00132 020.21192 -41.09085 007.50165 -15.26239 002.04204 000.00000 013.85679 -28.17662 -0.000 00.000 020.21192 000.00000 007.50165 000.00000 013.94818 000.00000 000.000 000.000 -00.046 -00.015 3 -04.87517 009.90681  -4.90729   0.00000   0.508  -0.463
00000.42030 -00.01196 -00.21232 -00.00109 000.00000 000.00000 000.00000 000.00002 002.04204 000.00000 -00.19719 -00.00492 018.80478 -38.23843 006.97895 -14.20195 002.04204 000.00000 012.89187 -26.22019 -0.000 00.000 018.80478 000.00000 006.97895 000.00000 012.97634 000.00000 000.000 000.000 -00.046 000.008 3 -04.53593 009.21947  -4.56562   0.00000   0.588  -0.461
00000.43121 -00.01197 -00.19700 -00.00513 000.00000 000.00000 000.00000 000.00002 002.04204 000.00000 -00.19719 -00.00118 017.49934 -35.59904 006.49425 -13.22242 002.04204 000.00000 011.99680 -24.41073 -0.000 00.000 017.49934 000.00000 006.49425 000.00000 012.07637 000.00000 000.000 000.000 000.054 -00.008 3 -04.22113 008.58281  -4.24913   0.00000   0.657  -0.436
00000.44230 -00.01203 -00.20725 -00.00128 000.00000 000.00000 000.00000 000.00002 002.04204 000.00000 -00.19725 -00.00149 016.27696 -33.11715 006.04035 -12.30008 002.04204 000.00000 011.15865 -22.70861 -0.000 00.000 016.27696 000.00000 006.04035 000.00000 011.23230 000.00000 000.000 000.000 -00.062 000.023 3 -03.92637 007.98463  -3.95226   0.00000   0.712  -0.394
00000.45323 -00.01205 -00.20802 -00.00405 000.00000 000.00000 000.00000 000.00002 002.04204 000.00000 -00.19728 -00.00037 015.14332 -30.81424 005.61932 -11.44515 002.04204 000.00000 010.38132 -21.12969 -0.000 00.000 015.14332 000.00000 005.61932 000.00000 010.44806 000.00000 000.000 000.000 -00.023 000.031 3 -03.65304 007.42924  -3.67651   0.00000   0.749  -0.343
00000.46434 -00.01212 -00.21038 000.00217 000.00000 000.00000 000.00000 000.00002 002.04204 000.00000 -00.19734 -00.00025 014.08209 -28.67704 005.22504 -10.65211 002.04204 000.00000 009.65357 -19.66458 -0.000 00.000 014.08209 000.00000 005.22504 000.00000 009.71958 000.00000 000.000 000.000 -00.038 -00.008 3 -03.39722 006.91367  -3.42043   0.00000   0.771  -0.287
00000.47526 -00.01221 -00.19946 -00.00750 000.00000 000.00000 000.00000 000.00002 002.04204 000.00000 -00.19744 -00.00447 013.09997 -26.67746 004.86047 -09.90670 002.04204 000.00000 008.98022 -18.29208 -0.000 00.000 013.09997 000.00000 004.86047 000.00000 009.03632 000.00000 000.000 000.000 000.000 000.015 3 -03.16036 006.43262  -3.18010   0.00000   0.778  -0.232
00000.48629 -00.01225 -00.20806 -00.00612 000.00000 000.00000 000.00000 000.00002 002.04204 000.00000 -00.19748 -00.00234 012.18248 -24.82764 004.51972 -09.22088 002.04204 000.00000 008.35110 -17.02426 -0.000 00.000 012.18248 000.00000 004.51972 000.00000 008.40691 000.00000 000.000 000.000 000.000 -00.023 3 -02.93914 005.98615  -2.95877   0.00000   0.773  -0.181
00000.49733 -00.01232 -00.20994 -00.00790 000.00000 000.00000 000.00000 000.00002 002.04204 000.00000 -00.19755 -00.00151 011.32825 -23.09884 004.20230 -08.57994 002.04204 000.00000 007.76528 -15.83939 -0.000 00.000 011.32825 000.00000 004.20230 000.00000 007.81597 000.00000 000.000 000.000 -00.100 000.008 3 -02.73324 005.56889  -2.75106   0.00000   0.758  -0.135
00000.51184 -00.01243 -00.21220 000.00918 000.00000 000.00000 000.00000 000.00002 002.04204 000.00000 -00.19766 000.00011 010.45593 -20.53577 003.87820 -07.62954 002.04204 000.00000 007.16706 -14.08266 -0.000 00.000 010.45593 000.00000 003.87820 000.00000 007.21184 000.00000 000.000 000.000 -00.038 -00.023 3 -02.52296 004.95033  -2.53869   0.00000   0.729  -0.085
00000.51926 -00.01249 -00.21415 -00.00148 000.00000 000.00000 000.00000 000.00002 002.04204 000.00000 -00.19771 -00.00064 009.78795 -18.22697 003.63010 -06.77133 002.04204 000.00000 006.70902 -12.49915 -0.000 00.000 009.78795 000.00000 003.63010 000.00000 006.74809 000.00000 000.000 000.000 000.023 000.046 3 -02.36192 004.39394  -2.37564   0.00000   0.712  -0.065
00000.53025 -00.01258 -00.19876 -00.00879 000.00000 000.00000 000.00000 000.00002 002.04204 000.00000 -00.19781 -00.00369 009.10641 -16.75782 003.37701 -06.22397 002.04204 000.00000 006.24171 -11.49090 -0.000 00.000 009.10641 000.00000 003.37701 000.00000 006.28277 000.00000 000.000 000.000 000.031 000.023 3 -02.19758 004.04038  -2.21203   0.00000   0.685  -0.042
00000.54145 -00.01263 -00.20498 -00.00839 000.00000 000.00000 000.00000 000.00002 002.04204 000.00000 -00.19786 -00.00214 008.46991 -15.60535 003.14067 -05.79630 002.04204 000.00000 005.80529 -10.70083 -0.000 00.000 008.46991 000.00000 003.14067 000.00000 005.84472 000.00000 000.000 000.000 000.092 -00.023 3 -02.04409 003.76238  -2.05796   0.00000   0.657  -0.025
00000.55243 -00.01266 -00.20453 -00.00859 000.00000 000.00000 000.00000 000.00002 002.04204 000.00000 -00.19789 -00.00270 007.88096 -14.61844 002.92218 -05.42824 002.04204 000.00000 005.40157 -10.02334 -0.000 00.000 007.88096 000.00000 002.92218 000.00000 005.43646 000.00000 000.000 000.000 -00.023 -00.031 3 -01.90200 003.52501  -1.91427   0.00000   0.629  -0.014
00000.56348 -00.01273 -00.20184 -00.00968 000.00000 000.00000 000.00000 000.00002 002.04204 000.00000 -00.19796 -00.00396 007.33149 -13.73450 002.71823 -05.09911 002.04204 000.00000 005.02486 -09.41681 -0.000 00.000 007.33149 000.00000 002.71823 000.00000 005.05833 000.00000 000.000 000.000 -00.023 -00.015 3 -01.76947 003.31220  -1.78125   0.00000   0.602  -0.007
00000.57452 -00.01275 -00.20509 000.00316 000.00000 000.00000 000.00000 000.00002 002.04204 000.00000 -00.19798 -00.00019 006.81964 -12.91324 002.52820 -04.79578 002.04204 000.00000 004.67392 -08.85451 -0.000 00.000 006.81964 000.00000 002.52820 000.00000 004.70473 000.00000 000.000 000.000 -00.069 -00.000 3 -01.64603 003.11355  -1.65686   0.00000   0.575  -0.003
00000.58549 -00.01282 -00.20174 -00.02113 000.00000 000.00000 000.00000 000.00002 002.04204 000.00000 -00.19805 -00.00185 006.34368 -12.13677 002.35144 -04.50678 002.04204 000.00000 004.34756 -08.32177 -0.000 00.000 006.34368 000.00000 002.35144 000.00000 004.37611 000.00000 000.000 000.000 000.077 -00.008 3 -01.53127 002.92657  -1.54132   0.00000   0.550  -0.003
00000.59657 -00.01290 -00.20594 -00.00257 000.00000 000.00000 000.00000 000.00002 002.04204 000.00000 -00.19813 -00.00258 005.89926 -11.39838 002.18645 -04.23234 002.04204 000.00000 004.04286 -07.81536 -0.000 00.000 005.89926 000.00000 002.18645 000.00000 004.07018 000.00000 000.000 000.000 000.008 000.038 3 -01.42409 002.74862  -1.43370   0.00000   0.526  -0.005
00000.60751 -00.01297 -00.21055 -00.00642 000.00000 000.00000 000.00000 000.00002 002.04204 000.00000 -00.19820 -00.00313 005.48691 -10.69397 002.03331 -03.97075 002.04204 000.00000 003.76011 -07.33236 -0.000 00.000 005.48691 000.00000 002.03331 000.00000 003.78480 000.00000 000.000 000.000 000.031 000.015 3 -01.32467 002.57877  -1.33334   0.00000   0.505  -0.009
00000.61861 -00.01300 -00.21146 -00.00346 000.00000 000.00000 000.00000 000.00002 002.04204 000.00000 -00.19823 -00.00003 005.10137 -10.02339 001.89006 -03.72354 002.04204 000.00000 003.49571 -06.87346 -0.000 00.000 005.10137 000.00000 001.89006 000.00000 003.51939 000.00000 000.000 000.000 000.008 000.046 3 -01.23174 002.41638  -1.24005   0.00000   0.485  -0.016
