# This file contains the sensor readings, joystick readings, and wheel motor current (control input) alon with time stamps for ease of plotting
# Sit mode gains: Kp_sit=0.000000, Kv_sit=20.000000
# To-Sit mode gains: K_TH_toSit=240.000000, K_DTH_toSit=60.000000
# Balance mode gains: KP_TH=270.083300, KD_TH=38.693500, KP_WH=0.000000, KD_WH=15.849800, KP_LR=15.000000, KD_LR=15.000000
# 1.time 2.error_th 3.rawImuPos 4.rawImuVel 5.rawLWhPos 6.rawLWhVel 7.rawRWhPos 8.rawRWhVel 9.rawWaistPos 10.rawWaistVel	11.filtImuPos 12.filtImuVel 13.filtLWhPos 14.filtLWhVel 15.filtRWhPos 16.filtRWhVel 17.filtWaistPos 18.filtWaistVel 19.avgWhPos 20.avgWhVel 21.jsFB 22.jsLR 23.refLWhPos 24.refLWhVel 25.refRWhPos 26.refRWhVel27.avgRefWhPos 28.avgRefWhVel 29.cmdLWhCur 30.cmdRWhCur 31.rawLWhCur 32.rawRWhCur 33.mode 34.spin 35.spinSpeed 36.spinRef 37.spinSpeedRef 38.X 39.Y
00000.03733 -01.29595 -01.33526 000.00128 000.00000 -00.00002 000.00000 000.00002 000.00000 000.00000 -01.33887 -00.00364 -00.00042 000.00152 -00.00052 000.00161 000.00000 000.00000 -00.00047 000.00157 -0.000 00.000 -00.00042 000.00000 -00.00052 000.00000 -00.00048 000.00000 000.000 000.000 -00.008 -00.008 3 -00.00004 000.00003  -0.00004   0.00000   0.000   0.000
00000.04995 -01.29594 -01.34438 -00.00020 000.00000 -00.00002 000.00000 000.00002 000.00000 000.00000 -01.33886 -00.00114 -00.00041 000.00020 -00.00051 000.00031 000.00000 000.00000 -00.00046 000.00025 -0.000 00.000 -00.00041 000.00000 -00.00051 000.00000 -00.00045 000.00000 000.000 000.000 -00.015 000.023 3 -00.00004 000.00004  -0.00004   0.00000   0.000   0.000
00000.06135 -01.29598 -01.34108 -00.00908 000.00000 -00.00002 000.00000 000.00002 000.00000 000.00000 -01.33891 -00.00277 -00.00040 000.00120 -00.00050 000.00134 000.00000 000.00000 -00.00045 000.00127 -0.000 00.000 -00.00040 000.00000 -00.00050 000.00000 -00.00044 000.00000 000.000 000.000 000.000 -00.008 3 -00.00004 000.00005  -0.00004   0.00000   0.000   0.000
00000.07325 -01.29600 -01.34218 000.00069 000.00000 -00.00002 000.00000 000.00002 000.00000 000.00000 -01.33893 -00.00173 -00.00039 000.00039 -00.00048 000.00054 000.00000 000.00000 -00.00044 000.00047 -0.000 00.000 -00.00039 000.00000 -00.00048 000.00000 -00.00043 000.00000 000.000 000.000 000.000 -00.015 3 -00.00004 000.00006  -0.00004   0.00000   0.000   0.000
00000.08526 -01.29602 -01.33805 000.00257 000.00000 -00.00002 000.00000 000.00002 000.00000 000.00000 -01.33895 -00.00143 -00.00031 000.00103 -00.00040 000.00119 000.00000 000.00000 -00.00036 000.00111 -0.000 00.000 -00.00031 000.00000 -00.00040 000.00000 -00.00036 000.00000 000.000 000.000 000.000 000.054 3 -00.00003 000.00006  -0.00003   0.00000   0.000   0.000
00000.09700 -01.29607 -01.34513 -00.01975 000.00000 -00.00002 000.00000 000.00002 000.00000 000.00000 -01.33899 -00.00474 -00.00025 000.00393 -00.00033 000.00410 000.00000 000.00000 -00.00029 000.00402 -0.000 00.000 -00.00025 000.00000 -00.00033 000.00000 -00.00027 000.00000 000.000 000.000 000.000 -00.000 3 -00.00003 000.00006  -0.00003   0.00000   0.000   0.000
00000.10847 -01.29605 -01.34219 000.00750 000.00000 -00.00002 000.00000 000.00002 000.00000 000.00000 -01.33898 -00.00016 -00.00036 -00.00102 -00.00044 -00.00085 000.00000 000.00000 -00.00040 -00.00093 -0.000 00.000 -00.00036 000.00000 -00.00044 000.00000 -00.00039 000.00000 000.000 000.000 -00.015 -00.038 3 -00.00003 000.00006  -0.00003   0.00000   0.000   0.000
00000.12107 -01.29612 -01.33492 000.00128 000.00000 -00.00002 000.00000 000.00002 000.00000 000.00000 -01.33904 -00.00371 -00.00017 000.00307 -00.00025 000.00324 000.00000 000.00000 -00.00021 000.00316 -0.000 00.000 -00.00017 000.00000 -00.00025 000.00000 -00.00023 000.00000 000.000 000.000 000.000 -00.008 3 -00.00003 000.00006  -0.00003   0.00000   0.000   0.000
00000.13243 -01.29607 -01.34029 -00.00109 000.00000 -00.00002 000.00000 000.00002 000.00000 000.00000 -01.33899 000.00003 000.00008 000.00219 000.00000 000.00236 000.00000 000.00000 000.00004 000.00227 -0.000 00.000 000.00008 000.00000 000.00000 000.00000 000.00005 000.00000 000.000 000.000 -00.008 000.031 3 -00.00003 000.00006  -0.00003   0.00000   0.000   0.000
00000.14378 -01.29609 -01.33709 -00.00790 000.00000 -00.00002 000.00000 000.00002 000.00000 000.00000 -01.33902 -00.00147 000.00004 000.00237 -00.00003 000.00253 000.00000 000.00000 000.00000 000.00245 -0.000 00.000 000.00004 000.00000 -00.00003 000.00000 -00.00001 000.00000 000.000 000.000 -00.023 -00.008 3 -00.00003 000.00006  -0.00003   0.00000   0.000   0.000
00000.15493 -01.29615 -01.33330 000.00385 000.00000 -00.00002 000.00000 000.00002 000.00000 000.00000 -01.33907 -00.00211 -00.00006 000.00133 -00.00013 000.00149 000.00000 000.00000 -00.00009 000.00141 -0.000 00.000 -00.00006 000.00000 -00.00013 000.00000 -00.00012 000.00000 000.000 000.000 -00.008 000.008 3 -00.00003 000.00006  -0.00003   0.00000   0.000   0.000
00000.16768 -01.29619 -01.34231 -00.01027 000.00000 -00.00002 000.00000 000.00002 000.00000 000.00000 -01.33912 -00.00332 -00.00008 000.00166 -00.00014 000.00181 000.00000 000.00000 -00.00011 000.00173 -0.000 00.000 -00.00008 000.00000 -00.00014 000.00000 -00.00009 000.00000 000.000 000.000 000.031 000.023 3 -00.00002 000.00006  -0.00002   0.00000   0.000   0.000
00000.17966 -01.29625 -01.34338 000.00148 000.00000 -00.00002 000.00000 000.00002 000.00000 000.00000 -01.33918 -00.00391 -00.00017 000.00101 -00.00022 000.00115 000.00000 000.00000 -00.00020 000.00108 -0.000 00.000 -00.00017 000.00000 -00.00022 000.00000 -00.00017 000.00000 000.000 000.000 -00.015 -00.000 3 -00.00002 000.00006  -0.00002   0.00000   0.000   0.000
00000.19087 -01.29621 -01.33488 000.00148 000.00000 -00.00002 000.00000 000.00002 000.00000 000.00000 -01.33913 000.00079 -00.00012 -00.00178 -00.00017 -00.00164 000.00000 000.00000 -00.00015 -00.00171 -0.000 00.000 -00.00012 000.00000 -00.00017 000.00000 -00.00017 000.00000 000.000 000.000 000.000 -00.008 3 -00.00002 000.00005  -0.00002   0.00000   0.000   0.000
00000.20313 -01.29636 -01.34234 -00.01451 000.00000 -00.00002 000.00000 000.00002 000.00000 000.00000 -01.33928 -00.00750 -00.00009 000.00372 -00.00014 000.00385 000.00000 000.00000 -00.00012 000.00379 -0.000 00.000 -00.00009 000.00000 -00.00014 000.00000 -00.00011 000.00000 000.000 000.000 -00.008 -00.008 3 -00.00002 000.00005  -0.00002   0.00000   0.000   0.000
00000.21522 -01.29633 -01.33026 000.00869 000.00000 -00.00002 000.00000 000.00002 000.00000 000.00000 -01.33926 -00.00257 000.00042 000.00260 000.00038 000.00273 000.00000 000.00000 000.00040 000.00266 -0.000 00.000 000.00042 000.00000 000.00038 000.00000 000.00035 000.00000 000.000 000.000 000.008 000.077 3 -00.00002 000.00005  -0.00002   0.00000   0.000   0.000
