# This file contains the sensor readings, joystick readings, and wheel motor current (control input) alon with time stamps for ease of plotting
# Sit mode gains: Kp_sit=0.000000, Kv_sit=20.000000
# To-Sit mode gains: K_TH_toSit=240.000000, K_DTH_toSit=60.000000
# Balance mode gains: KP_TH=430.083300, KD_TH=60.693500, KP_WH=17.500000, KD_WH=15.849800, KP_LR=15.000000, KD_LR=15.000000
# 1.time 2.error_th 3.rawImuPos 4.rawImuVel 5.rawLWhPos 6.rawLWhVel 7.rawRWhPos 8.rawRWhVel 9.rawWaistPos 10.rawWaistVel	11.filtImuPos 12.filtImuVel 13.filtLWhPos 14.filtLWhVel 15.filtRWhPos 16.filtRWhVel 17.filtWaistPos 18.filtWaistVel 19.avgWhPos 20.avgWhVel 21.jsFB 22.jsLR 23.refLWhPos 24.refLWhVel 25.refRWhPos 26.refRWhVel27.avgRefWhPos 28.avgRefWhVel 29.cmdLWhCur 30.cmdRWhCur 31.rawLWhCur 32.rawRWhCur 33.mode 34.spin 35.spinSpeed
00000.02021 -00.03251 -00.21342 000.00207 000.00000 000.00000 000.00000 -00.00000 002.04204 000.00000 -00.21774 -00.00615 001.40409 -00.14834 005.86465 -00.60069 002.04204 000.00000 003.63437 -00.37452 -0.000 00.000 001.40409 000.00000 005.86465 000.00000 003.63570 000.00000 000.000 000.000 -00.031 000.008 3 001.71090 -00.17350   1.71152   0.00000
00000.03609 -00.03254 -00.20941 -00.01501 000.00000 000.00000 000.00000 -00.00000 002.04204 000.00000 -00.21776 -00.00457 001.39255 -00.43611 005.81649 -01.81469 002.04204 000.00000 003.60452 -01.12540 -0.000 00.000 001.39255 000.00000 005.81649 000.00000 003.60836 000.00000 000.000 000.000 000.000 000.023 3 001.69685 -00.52877   1.69867   0.00000
00000.05209 -00.03263 -00.20796 -00.01639 000.00000 000.00000 000.00000 -00.00000 002.04204 000.00000 -00.21786 -00.00586 001.36928 -00.75345 005.71895 -03.15244 002.04204 000.00000 003.54411 -01.95294 -0.000 00.000 001.36928 000.00000 005.71895 000.00000 003.55097 000.00000 000.000 000.000 000.008 -00.008 3 001.66837 -00.92016   1.67160   0.00000
00000.06873 -00.03264 -00.20977 000.00267 000.00000 000.00000 000.00000 -00.00000 002.04204 000.00000 -00.21787 -00.00149 001.33340 -01.05087 005.56888 -04.38875 002.04204 000.00000 003.45114 -02.71981 -0.000 00.000 001.33340 000.00000 005.56888 000.00000 003.46096 000.00000 000.000 000.000 000.031 000.046 3 001.62457 -01.28028   1.62920   0.00000
00000.08452 -00.03270 -00.21362 000.00237 000.00000 000.00000 000.00000 -00.00000 002.04204 000.00000 -00.21793 -00.00394 001.28765 -01.28818 005.37701 -05.39502 002.04204 000.00000 003.33233 -03.34160 -0.000 00.000 001.28765 000.00000 005.37701 000.00000 003.34396 000.00000 000.000 000.000 000.015 -00.015 3 001.56852 -01.57523   1.57401   0.00000
00000.10109 -00.03270 -00.21708 000.01491 000.00000 000.00000 000.00000 -00.00000 002.04204 000.00000 -00.21792 000.00084 001.23171 -01.46726 005.14281 -06.13436 002.04204 000.00000 003.18726 -03.80081 -0.000 00.000 001.23171 000.00000 005.14281 000.00000 003.20112 000.00000 000.000 000.000 000.031 -00.000 3 001.50015 -01.79012   1.50667   0.00000
00000.11721 -00.03275 -00.20935 -00.00602 000.00000 000.00000 000.00000 -00.00000 002.04204 000.00000 -00.21798 -00.00287 001.16906 -01.57414 004.88035 -06.59302 002.04204 000.00000 003.02470 -04.08358 -0.000 00.000 001.16906 000.00000 004.88035 000.00000 003.03980 000.00000 000.000 000.000 -00.008 -00.023 3 001.42351 -01.92505   1.43063   0.00000
00000.13370 -00.03276 -00.21003 -00.00346 000.00000 000.00000 000.00000 -00.00000 002.04204 000.00000 -00.21799 -00.00088 001.10037 -01.62873 004.59283 -06.81642 002.04204 000.00000 002.84660 -04.22257 -0.000 00.000 001.10037 000.00000 004.59283 000.00000 002.86248 000.00000 000.000 000.000 000.000 000.008 3 001.33957 -01.98980   1.34706   0.00000
00000.14982 -00.03284 -00.21294 -00.00355 000.00000 000.00000 000.00000 -00.00000 002.04204 000.00000 -00.21806 -00.00486 001.02940 -01.63328 004.29509 -06.84868 002.04204 000.00000 002.66225 -04.24098 -0.000 00.000 001.02940 000.00000 004.29509 000.00000 002.67909 000.00000 000.000 000.000 000.023 000.015 3 001.25259 -02.00042   1.26053   0.00000
00000.16623 -00.03290 -00.21280 -00.00434 000.00000 000.00000 000.00000 -00.00000 002.04204 000.00000 -00.21813 -00.00563 000.95659 -01.60196 003.98971 -06.72017 002.04204 000.00000 002.47315 -04.16107 -0.000 00.000 000.95659 000.00000 003.98971 000.00000 002.49033 000.00000 000.000 000.000 -00.038 000.008 3 001.16339 -01.96315   1.17148   0.00000
00000.18222 -00.03289 -00.20761 -00.00494 000.00000 000.00000 000.00000 -00.00000 002.04204 000.00000 -00.21812 -00.00265 000.88460 -01.54829 003.68844 -06.48670 002.04204 000.00000 002.28652 -04.01749 -0.000 00.000 000.88460 000.00000 003.68844 000.00000 002.30317 000.00000 000.000 000.000 000.000 -00.023 3 001.07545 -01.89419   1.08331   0.00000
00000.19825 -00.03293 -00.21684 -00.01274 000.00000 000.00000 000.00000 -00.00000 002.04204 000.00000 -00.21816 -00.00297 000.81384 -01.47540 003.39355 -06.17356 002.04204 000.00000 002.10370 -03.82448 -0.000 00.000 000.81384 000.00000 003.39355 000.00000 002.11995 000.00000 000.000 000.000 000.015 -00.008 3 000.98948 -01.80203   0.99713   0.00000
00000.21408 -00.03291 -00.21135 000.00977 000.00000 000.00000 000.00000 -00.00000 002.04204 000.00000 -00.21814 000.00002 000.74690 -01.38855 003.11208 -05.81112 002.04204 000.00000 001.92949 -03.59984 -0.000 00.000 000.74690 000.00000 003.11208 000.00000 001.94525 000.00000 000.000 000.000 000.000 000.054 3 000.90719 -01.69633   0.91463   0.00000
